Date,Sales Revenue (USD),Model,Engine Type,Color,Customer Region,Dealer Name,Units Sold,Discount (%),Customer Rating
2023-10-31,46928.74807693977,X5,Electric,White,Giza,BMW Luxor,9,13.246792217016846,4.359085002193736
2023-11-30,71785.70766364328,X3,Diesel,Grey,Cairo,BMW Luxor,6,1.5627317678143466,4.949194725687378
2023-10-31,94628.81785296451,X5,Petrol,Red,Cairo,BMW Aswan,12,14.953691222416147,3.870593610657635
2023-07-31,93638.3716826466,X1,Diesel,Red,Cairo,BMW Giza,4,4.333753385949518,4.541401782183312
2023-07-31,32256.08594290029,X5,Petrol,White,Aswan,BMW Luxor,8,0.8007204161278481,3.5128804943970486
2023-10-31,28478.90168096904,X1,Petrol,White,Alexandria,BMW Cairo,13,11.132914838786231,4.1197176886942755
2023-06-30,82011.80916615925,X3,Electric,Grey,Giza,BMW Alex,13,8.857290002473842,4.365119852977767
2023-05-31,41065.31252556148,X5,Electric,Grey,Luxor,BMW Luxor,4,8.673704559592313,3.003588084068677
2023-09-30,68478.25187141974,3 Series,Hybrid,Black,Cairo,BMW Cairo,11,2.9572795049366913,4.050313920489402
2023-02-28,35426.12523754408,X3,Petrol,Red,Giza,BMW Giza,11,2.0447291638519944,3.571448054529173
2023-03-31,47264.841255216066,3 Series,Hybrid,Grey,Cairo,BMW Luxor,7,9.2449478720574,4.1160158255091055
2023-09-30,53903.46762985931,3 Series,Electric,Blue,Luxor,BMW Alex,1,12.732079905788197,4.562159334080642
2023-11-30,97445.16649805351,3 Series,Diesel,Black,Giza,BMW Giza,10,5.965980865710614,3.3534792210326927
2023-03-31,99536.51540658095,5 Series,Hybrid,Grey,Giza,BMW Giza,1,7.469396376984029,3.8833715683887213
2023-02-28,75843.97815612439,X1,Diesel,Blue,Alexandria,BMW Giza,14,3.640194068724999,4.787722998733872
2023-05-31,69877.62784410635,X1,Electric,Blue,Aswan,BMW Luxor,5,1.9736489037663363,4.933520074999484
2023-10-31,40481.44016659559,5 Series,Diesel,Red,Alexandria,BMW Giza,4,5.9454060710486445,3.0894268185687066
2023-07-31,46119.37979431862,X1,Petrol,Blue,Aswan,BMW Luxor,8,7.487276178236092,4.039519212086569
2023-07-31,20423.661761299732,X1,Hybrid,Black,Giza,BMW Giza,5,13.16382846424474,3.725338899296365
2023-11-30,78034.11836803891,X3,Diesel,Grey,Aswan,BMW Alex,5,14.660735088108485,4.882334565191868
2023-07-31,57883.570550937904,3 Series,Petrol,Blue,Cairo,BMW Aswan,6,8.66164191017716,4.501443979684244
2023-05-31,76369.29020242127,X1,Electric,Blue,Aswan,BMW Giza,8,11.470102701723278,3.1813421624383746
2023-10-31,81130.30962161117,X1,Diesel,White,Aswan,BMW Alex,8,8.91273755102032,4.4010375291351735
2023-03-31,75293.06107655342,5 Series,Hybrid,Red,Giza,BMW Luxor,7,0.4796224387609238,3.692379215196979
2023-11-30,25571.262459959482,3 Series,Electric,Blue,Cairo,BMW Luxor,12,14.801181442509973,4.237663370426383
2023-11-30,95864.04150297209,3 Series,Hybrid,Grey,Alexandria,BMW Cairo,6,5.005950282036627,4.098763432990845
2023-11-30,92876.7926476099,5 Series,Hybrid,Black,Aswan,BMW Aswan,5,0.09578031975930268,4.605065499403773
2023-01-31,44856.5395489543,3 Series,Hybrid,Black,Cairo,BMW Giza,2,9.698556124971978,4.845559658818815
2023-07-31,26272.679259291188,X5,Hybrid,Black,Luxor,BMW Cairo,10,7.1626134424700485,4.158413720031101
2023-07-31,86726.95262626889,X1,Diesel,Blue,Alexandria,BMW Giza,12,0.9078874823824351,3.178311830676375
2023-05-31,35727.05848112712,5 Series,Diesel,Blue,Aswan,BMW Aswan,12,7.022581821940589,4.344936621179943
2023-09-30,30911.906295097157,3 Series,Hybrid,Blue,Aswan,BMW Cairo,9,1.0677170341124709,3.7288196754927743
2023-04-30,51866.5962003938,X1,Diesel,Red,Giza,BMW Alex,9,10.078676508532912,4.221632453581236
2023-06-30,74043.57560421014,X3,Hybrid,White,Giza,BMW Alex,1,12.52109647548339,3.878436924173741
2023-09-30,48783.49357387598,X3,Electric,Red,Cairo,BMW Luxor,5,1.0527378792937236,3.093923053373142
2023-01-31,64362.85413763012,X5,Hybrid,White,Aswan,BMW Alex,12,7.015863252193208,4.303940650685565
2023-05-31,20827.963498627887,X1,Diesel,Red,Giza,BMW Cairo,6,3.6985846619496,3.9867243546742452
2023-01-31,56570.49573867971,X1,Diesel,Red,Aswan,BMW Giza,7,5.2362270155547375,4.481945259767024
2023-07-31,81429.14301138336,5 Series,Petrol,White,Giza,BMW Alex,8,1.2585257224457296,3.2357632512916803
2023-08-31,36032.64231232782,X1,Petrol,White,Alexandria,BMW Alex,5,10.930932543652908,3.947209103752044
2023-08-31,35149.93239563693,3 Series,Electric,Blue,Luxor,BMW Aswan,10,9.083462424498016,4.953874516929905
2023-06-30,71793.77807104826,X5,Hybrid,Red,Luxor,BMW Luxor,12,6.863663741104159,3.876476131917175
2023-06-30,93384.32911666548,X1,Electric,Blue,Cairo,BMW Giza,11,9.990449520406383,4.04768499343881
2023-11-30,95070.91552958985,X1,Hybrid,Blue,Luxor,BMW Cairo,1,4.488338320379377,4.77726648399833
2023-10-31,45020.919073798446,X5,Diesel,White,Luxor,BMW Alex,6,7.53079032934537,3.1685576246734657
2023-12-31,93373.47344433781,X1,Petrol,Black,Giza,BMW Luxor,5,2.9596254714703423,4.635088594340248
2023-04-30,31247.202886593568,X5,Petrol,Grey,Giza,BMW Luxor,4,13.71606037163794,3.895071495644304
2023-04-30,71648.38983473602,5 Series,Electric,Grey,Aswan,BMW Luxor,5,1.5480661630412866,4.831072884560999
2023-12-31,82466.60430942825,X1,Diesel,Red,Cairo,BMW Cairo,5,9.106356966300927,3.074758595732572
2023-11-30,24613.400814652123,5 Series,Electric,Black,Alexandria,BMW Giza,1,5.963849874069634,4.8041119020276275
2023-05-31,92750.23858014894,5 Series,Diesel,Blue,Cairo,BMW Luxor,9,11.127788414782545,3.3213814390851177
2023-06-30,88465.83683133897,X3,Diesel,Grey,Aswan,BMW Aswan,12,5.727772201165906,4.719379589845777
2023-10-31,58061.26470221658,3 Series,Petrol,Grey,Aswan,BMW Aswan,5,8.652755332483704,4.4255539200774985
2023-09-30,40948.25119814805,X1,Electric,White,Giza,BMW Cairo,13,7.847657111586952,3.302961060940853
2023-12-31,64152.7976756679,5 Series,Electric,White,Alexandria,BMW Giza,7,9.185992443714897,3.605798272565937
2023-07-31,24424.88757522111,3 Series,Petrol,Blue,Luxor,BMW Cairo,4,3.896636786279242,3.1990433823621123
2023-05-31,89556.45078867405,X3,Hybrid,Blue,Alexandria,BMW Giza,6,5.938534785567619,3.9584101108677388
2023-03-31,91930.11964382169,X1,Diesel,Black,Giza,BMW Aswan,6,5.887623057658883,4.344762182779929
2023-04-30,52436.82674740862,3 Series,Petrol,Blue,Cairo,BMW Giza,6,1.758269526846088,4.37401497141025
2023-04-30,83490.60040882557,X1,Hybrid,Grey,Aswan,BMW Cairo,13,4.843209368085455,3.6459447495598427
2023-05-31,86617.70419289554,X3,Diesel,Grey,Cairo,BMW Aswan,7,14.666158335226262,3.713454402566523
2023-05-31,84913.71969018393,5 Series,Petrol,Blue,Giza,BMW Cairo,10,9.767774646927299,4.826658726712834
2023-05-31,22594.209794823277,X3,Electric,White,Giza,BMW Giza,14,0.7598179900197238,3.39448916678384
2023-11-30,75319.3294049695,X5,Electric,Blue,Luxor,BMW Giza,2,10.244523201912502,3.76103444716098
2023-05-31,49125.00429363987,X5,Hybrid,Blue,Cairo,BMW Cairo,13,12.048326399272957,3.9292110790190984
2023-06-30,45321.26853439576,X1,Electric,Black,Luxor,BMW Giza,4,8.486709630020163,3.7661333427627413
2023-07-31,57293.65090862298,X1,Hybrid,Red,Aswan,BMW Cairo,9,1.640523537418948,3.044668019573561
2023-11-30,91084.88620976044,3 Series,Hybrid,Black,Luxor,BMW Aswan,4,0.9313766839594534,4.798213552024525
2023-11-30,37210.18087932661,X3,Electric,Blue,Giza,BMW Giza,4,7.575726120715746,4.795221562165615
2023-11-30,61919.87627723019,5 Series,Petrol,Blue,Giza,BMW Giza,6,5.14096990657753,4.888946288783108
2023-11-30,45764.970521253395,5 Series,Diesel,Blue,Cairo,BMW Alex,14,7.208802371358149,3.1493533304641845
2023-12-31,66707.62426364233,X5,Diesel,Black,Cairo,BMW Aswan,11,2.2675959953095814,4.840376029121959
2023-06-30,42415.55578617692,X3,Petrol,Red,Alexandria,BMW Alex,2,12.404278407439751,4.311800124676554
2023-10-31,83089.00929847562,5 Series,Petrol,White,Luxor,BMW Cairo,10,12.396238463698946,4.205902598180163
2023-04-30,73274.32691907801,X3,Electric,Red,Cairo,BMW Alex,8,11.3475944398204,3.714817650575159
2023-03-31,69064.28023160962,3 Series,Electric,Red,Aswan,BMW Luxor,9,5.339057509457409,4.545316682007966
2023-05-31,55750.30520703628,3 Series,Electric,Black,Alexandria,BMW Giza,3,9.042729077047804,4.9888826599360865
2023-09-30,35110.9814567679,5 Series,Hybrid,Grey,Cairo,BMW Aswan,9,2.023848512475534,3.521397817319481
2023-03-31,83547.17923226865,3 Series,Electric,White,Luxor,BMW Cairo,14,4.105649673189483,4.563562148197591
2023-07-31,68912.23127255388,5 Series,Hybrid,Red,Luxor,BMW Aswan,6,2.8716235503114933,4.899553135669487
2023-08-31,95828.75916185745,3 Series,Hybrid,Grey,Luxor,BMW Alex,7,1.1404061496256572,3.5479853265715446
2023-02-28,63527.83060630862,5 Series,Petrol,White,Luxor,BMW Alex,12,10.61011935246785,3.0754568381379093
2023-04-30,71518.72107288522,X3,Diesel,Red,Giza,BMW Cairo,2,13.233707576680361,4.0223569654354545
2023-07-31,60984.56171702046,3 Series,Electric,Black,Aswan,BMW Alex,7,10.381932799293804,3.1290041105993285
2023-06-30,84823.0814164825,X3,Hybrid,Black,Cairo,BMW Cairo,8,3.0771657193228967,4.3327191769034235
2023-01-31,22370.417510042906,X1,Electric,Grey,Giza,BMW Cairo,13,6.839764725822158,4.276827947914755
2023-11-30,80257.96240856923,X3,Electric,White,Giza,BMW Alex,14,3.016923728416775,3.9397496231745097
2023-11-30,42791.19533872471,3 Series,Electric,White,Giza,BMW Giza,11,1.9079667731912537,3.2051941857765893
2023-12-31,54751.93003113379,X5,Petrol,White,Cairo,BMW Giza,9,7.514852501164294,3.585529933557504
2023-10-31,60832.74504819385,3 Series,Diesel,Blue,Aswan,BMW Aswan,13,10.894095142440438,4.318907709168809
2023-07-31,46506.26779738294,5 Series,Electric,Black,Giza,BMW Luxor,1,13.460489846237103,4.157851210840542
2023-09-30,81455.62691330732,X5,Petrol,Grey,Alexandria,BMW Luxor,13,0.0664709158819371,3.9159598326895697
2023-06-30,23251.85870085404,X5,Electric,Blue,Luxor,BMW Cairo,10,12.080499289255975,4.333930410923207
2023-10-31,50818.52199645917,X3,Hybrid,Blue,Luxor,BMW Aswan,12,13.301445115689322,3.866885097792858
2023-07-31,63645.86286617097,5 Series,Electric,Red,Luxor,BMW Giza,6,2.135897335329861,3.118565697410438
2023-09-30,52481.83659662052,5 Series,Hybrid,Red,Giza,BMW Aswan,13,14.734993346636236,3.547745256806121
2023-11-30,52823.536365480504,X3,Petrol,Red,Aswan,BMW Cairo,7,0.39040520751585817,4.318700617171186
2023-08-31,82814.81338214694,5 Series,Electric,Black,Alexandria,BMW Aswan,14,8.50410652947938,3.394501226197914
2023-04-30,33955.99353593471,3 Series,Hybrid,Blue,Luxor,BMW Luxor,12,7.025673421595703,3.2429802413327957
2023-12-31,20498.707225927512,X1,Diesel,White,Alexandria,BMW Luxor,7,7.336938198094087,4.061259336014648
2023-05-31,31357.30028587959,X5,Electric,Red,Aswan,BMW Giza,1,0.07287471156841419,4.160824408415481
2023-02-28,23263.131600883076,X5,Hybrid,Grey,Giza,BMW Aswan,12,4.600865262897603,4.38960587806598
2023-07-31,26044.24423846072,3 Series,Diesel,Red,Luxor,BMW Luxor,11,8.108253782321261,4.749221530922328
2023-03-31,25974.520465586676,3 Series,Petrol,Red,Luxor,BMW Aswan,2,14.62442007502085,4.227652996299977
2023-02-28,35347.84109329163,X1,Petrol,Red,Alexandria,BMW Aswan,13,8.738930762965431,4.915998158800806
2023-05-31,25236.048401262422,3 Series,Electric,White,Cairo,BMW Giza,9,10.362474041759121,3.7765580967114576
2023-11-30,90929.50599820126,5 Series,Diesel,Red,Giza,BMW Aswan,7,13.937589623069277,4.838315673541588
2023-07-31,56506.51232182738,5 Series,Diesel,Black,Cairo,BMW Luxor,4,5.887084493848414,4.504877927483649
2023-08-31,58853.16087237763,3 Series,Diesel,Grey,Giza,BMW Alex,10,3.577398154205964,4.47119119403182
2023-11-30,35616.894827632714,X5,Hybrid,Red,Cairo,BMW Luxor,4,0.2597914791212441,4.086361631987595
2023-12-31,22866.98214633642,X3,Diesel,White,Alexandria,BMW Luxor,3,1.8292546095392854,3.3260272651455023
2023-09-30,65362.28030712071,3 Series,Electric,Red,Giza,BMW Giza,1,6.041477101405097,4.259665061330023
2023-08-31,40362.88976055462,3 Series,Electric,Red,Alexandria,BMW Alex,9,10.460689264027314,3.3484537026339227
2023-10-31,66006.35917719683,5 Series,Diesel,Red,Luxor,BMW Aswan,7,1.981356065156411,4.473252342487079
2023-04-30,60739.18403700766,5 Series,Hybrid,Blue,Aswan,BMW Luxor,6,4.7111948563009,4.158090189383342
2023-11-30,26099.85206050724,5 Series,Petrol,Black,Aswan,BMW Giza,5,11.217835435133695,4.745938731196803
2023-03-31,70535.18244206498,3 Series,Petrol,Red,Alexandria,BMW Alex,12,10.528873412032828,3.1429933568164268
2023-08-31,84951.13201132459,5 Series,Petrol,Blue,Aswan,BMW Cairo,6,6.505516211784828,4.988128681596939
2023-11-30,43152.87861580482,X3,Hybrid,Black,Cairo,BMW Giza,6,2.589261480305259,3.677388749252115
2023-12-31,41678.205693977,X5,Diesel,White,Cairo,BMW Cairo,9,10.431976189250918,4.381092495085645
2023-02-28,90174.73016644275,X3,Petrol,Blue,Luxor,BMW Luxor,4,13.41787199841929,3.785044767232164
2023-12-31,77653.32798157519,X5,Electric,Black,Aswan,BMW Cairo,14,9.596668769835947,3.8263383907217774
2023-08-31,44866.70353284575,3 Series,Hybrid,Blue,Giza,BMW Aswan,8,7.973320250062205,3.471220034436915
2023-01-31,85101.63181185008,3 Series,Electric,Black,Luxor,BMW Luxor,6,13.630353239359088,3.9859930957859735
2023-12-31,37845.82017835012,5 Series,Hybrid,Red,Aswan,BMW Alex,8,9.53443635862903,3.915471447558671
2023-06-30,61259.565033314066,3 Series,Electric,Black,Cairo,BMW Luxor,3,9.290086905516981,3.4856499773647927
2023-02-28,46397.44104872397,X1,Hybrid,Blue,Luxor,BMW Giza,2,5.829939685638968,4.878177344916221
2023-01-31,27504.950466063445,3 Series,Hybrid,Grey,Cairo,BMW Aswan,11,1.8323625077880439,4.603247753266379
2023-02-28,91944.35967723507,X1,Electric,White,Cairo,BMW Alex,3,0.13682661958201392,3.3301852938747274
2023-03-31,86062.6013483266,5 Series,Petrol,Red,Giza,BMW Cairo,5,14.798017364711956,4.499584440125416
2023-03-31,68809.42373067848,3 Series,Diesel,Grey,Alexandria,BMW Aswan,8,8.97702117572034,3.4054678582795486
2023-11-30,56443.673075880055,X3,Hybrid,Grey,Alexandria,BMW Giza,13,12.147920986215079,3.20596647092563
2023-12-31,76557.01455650647,3 Series,Diesel,Black,Cairo,BMW Cairo,2,4.134856647048476,4.203105529077279
2023-05-31,21044.742577789322,5 Series,Petrol,White,Giza,BMW Luxor,8,0.42216719730570895,3.8405171643254636
2023-04-30,90240.227531566,X1,Petrol,Black,Aswan,BMW Luxor,8,7.405512988495294,4.024195890781505
2023-09-30,80308.27243183192,X3,Electric,White,Luxor,BMW Giza,7,6.913259125731617,4.566579956816374
2023-07-31,47698.30509376338,5 Series,Electric,Blue,Aswan,BMW Luxor,7,12.013471332901789,4.187129673672514
2023-05-31,39322.84364302982,5 Series,Electric,Blue,Giza,BMW Cairo,14,9.666135932570372,3.2630952445167827
2023-05-31,92813.59863987165,X5,Petrol,Red,Cairo,BMW Giza,6,8.385129719425995,4.289167685596604
2023-04-30,53983.639626886565,X3,Hybrid,Grey,Luxor,BMW Cairo,2,6.418897136926434,4.245375538140271
2023-10-31,82089.91250428217,3 Series,Hybrid,White,Alexandria,BMW Cairo,6,10.677421819379568,4.163446678222533
2023-05-31,20284.04331281619,X3,Hybrid,Grey,Alexandria,BMW Luxor,5,8.62278602713942,4.105799441136847
2023-09-30,47941.77734779955,X1,Petrol,Black,Luxor,BMW Giza,6,14.759342182674793,3.298097483644961
2023-09-30,87474.73988018533,X1,Electric,White,Luxor,BMW Alex,9,14.0812062044935,3.6851179936666734
2023-02-28,59346.053312030024,3 Series,Electric,Grey,Aswan,BMW Cairo,9,14.211985794454636,4.070473426792137
2023-07-31,33682.915026968156,X5,Petrol,White,Aswan,BMW Luxor,11,10.854850438075038,4.717619328202675
2023-04-30,60481.42397909471,5 Series,Diesel,Blue,Luxor,BMW Aswan,8,0.7728083366749372,3.5017528600441628
2023-11-30,52622.97217408298,5 Series,Hybrid,Red,Aswan,BMW Alex,2,5.758006752945625,3.2823448552544408
2023-04-30,74417.23519740482,X3,Electric,Blue,Giza,BMW Cairo,10,0.1449111876814363,3.552613591394083
2023-06-30,47756.81068837337,X3,Hybrid,Grey,Alexandria,BMW Cairo,9,3.335419193095886,4.3402747342663055
2023-04-30,49319.58904625343,X1,Diesel,Grey,Giza,BMW Giza,12,4.446302813405451,4.234604581289178
2023-10-31,75859.28352925731,5 Series,Electric,Blue,Luxor,BMW Giza,6,6.974548373666604,4.544117955634267
2023-07-31,63372.47698809674,X5,Petrol,Grey,Luxor,BMW Cairo,3,14.227715962590214,4.875293671085533
2023-07-31,22892.572568737865,X3,Hybrid,Grey,Luxor,BMW Aswan,10,13.865513628822244,3.493587896480844
2023-05-31,58727.030637902346,X1,Electric,Black,Aswan,BMW Aswan,8,5.195234349817511,4.2527105342373535
2023-04-30,37020.06734274926,5 Series,Hybrid,Black,Alexandria,BMW Giza,6,13.313226026850018,3.8445537577839834
2023-09-30,33855.92018285689,5 Series,Petrol,White,Aswan,BMW Alex,6,11.688462843110326,3.036479125064176
2023-12-31,98091.25458308824,3 Series,Petrol,Grey,Luxor,BMW Alex,13,11.199236251056783,4.370918279024648
2023-08-31,80135.39396084123,3 Series,Hybrid,Black,Giza,BMW Luxor,10,11.42202555349891,4.990282964363421
2023-08-31,99998.84595144939,X3,Petrol,Red,Aswan,BMW Aswan,10,2.5633059929828343,4.944529863759989
2023-04-30,87725.38511061239,5 Series,Hybrid,White,Alexandria,BMW Alex,6,4.927787964279096,3.2407174792245685
2023-01-31,63090.474520516604,X5,Petrol,Red,Cairo,BMW Giza,6,4.088882127374711,3.0104077900647006
2023-10-31,98878.07934429719,X1,Diesel,Red,Giza,BMW Cairo,8,11.752799629540842,4.330621539587707
2023-04-30,49430.86302654221,5 Series,Electric,White,Alexandria,BMW Alex,4,14.792719938821504,4.055940997496313
2023-08-31,81748.57475543726,3 Series,Petrol,Black,Luxor,BMW Aswan,1,14.881481713291496,3.1686954698456704
2023-10-31,81524.14461527456,X1,Hybrid,Red,Cairo,BMW Alex,9,13.011534617634066,3.5455614305974303
2023-01-31,82892.4065266726,5 Series,Hybrid,Grey,Alexandria,BMW Giza,7,6.477926493959275,3.647705122192428
2023-12-31,48711.329089900835,X1,Hybrid,Red,Cairo,BMW Giza,3,14.312320294511318,3.0598929331422884
2023-01-31,28125.441234949918,X3,Diesel,Blue,Luxor,BMW Giza,1,6.149164003388322,3.032838025625951
2023-08-31,41571.619525103,3 Series,Diesel,Red,Aswan,BMW Cairo,14,10.410222436975046,3.622334433818642
2023-11-30,94279.02475444425,X5,Electric,Red,Aswan,BMW Giza,10,10.958689759666878,4.912028151066472
2023-09-30,58348.553558955384,X5,Electric,Grey,Giza,BMW Cairo,6,11.816087253832103,3.9939915113921862
2023-12-31,39822.717773432174,X3,Diesel,Red,Luxor,BMW Cairo,13,1.0898981953081015,4.50132703253145
2023-01-31,75607.9093366335,X3,Hybrid,Black,Aswan,BMW Cairo,12,6.292101843936276,4.096365560235966
2023-05-31,58374.67789200407,5 Series,Electric,Red,Alexandria,BMW Cairo,5,3.0035839738992416,4.727814552578155
2023-12-31,56030.94297525898,5 Series,Petrol,White,Cairo,BMW Luxor,3,13.293055933449974,3.9316334845638625
2023-05-31,85186.69115667441,5 Series,Hybrid,White,Aswan,BMW Alex,14,14.14426980885796,3.3992252907465215
2023-12-31,81211.27084586732,X5,Diesel,Grey,Giza,BMW Alex,10,14.154287244953201,3.5693409150636204
2023-10-31,80301.67798036922,3 Series,Electric,Red,Alexandria,BMW Aswan,6,1.9010004988637408,4.759085772564662
2023-11-30,75320.63488021986,X3,Electric,Blue,Luxor,BMW Alex,8,6.434904189922942,4.813261594819362
2023-10-31,44690.532652850896,X1,Petrol,Red,Aswan,BMW Alex,6,12.583640160693477,3.877467296316842
2023-10-31,59693.85092080465,X5,Petrol,Black,Cairo,BMW Luxor,4,1.2116461085137475,3.824241863197888
2023-11-30,43517.255726510564,X5,Hybrid,Red,Giza,BMW Giza,12,1.409894139345399,3.4889573229744206
2023-04-30,98658.78412056735,3 Series,Hybrid,Grey,Alexandria,BMW Alex,8,2.6302564275249107,3.1224606016511043
2023-11-30,96081.32520106663,X1,Electric,Black,Aswan,BMW Cairo,13,10.912492165094774,4.487317189809879
2023-02-28,73695.76936967438,X3,Diesel,Blue,Aswan,BMW Luxor,8,9.61166422547158,3.511205429166665
2023-04-30,20848.115404530363,X5,Diesel,White,Alexandria,BMW Alex,13,12.190721716452797,4.429325638489231
2023-09-30,81605.02550007487,X5,Electric,Blue,Aswan,BMW Alex,3,9.100725744453902,3.45448541261594
2023-06-30,67893.44521044794,5 Series,Hybrid,White,Alexandria,BMW Giza,1,6.972779801231587,3.9340030581608327
2023-08-31,76624.9303852189,5 Series,Electric,Black,Giza,BMW Aswan,1,5.051130728842914,3.7376372682730485
2023-02-28,58429.28606884587,X5,Hybrid,Grey,Alexandria,BMW Luxor,7,6.113187654947864,4.247690961893447
2023-08-31,49253.80430793158,5 Series,Electric,Grey,Cairo,BMW Alex,4,2.0675571911476096,3.486324058835212
2023-09-30,50856.66507627627,X3,Hybrid,Black,Giza,BMW Giza,3,9.38144469292326,3.744161405582864
2023-11-30,93212.02063386055,3 Series,Petrol,Black,Giza,BMW Alex,7,12.574309952476968,3.326092766902348
2023-12-31,48729.63348759337,X1,Electric,Blue,Giza,BMW Cairo,11,10.015354997268485,3.6276464059045193
2023-11-30,81880.63141257565,5 Series,Petrol,Red,Cairo,BMW Aswan,3,4.23997354303984,4.702448057022968
2023-06-30,42422.9180980954,X1,Diesel,White,Alexandria,BMW Alex,6,9.112777950686894,3.2629473809326686
2023-11-30,97178.87952723693,3 Series,Electric,Grey,Luxor,BMW Giza,9,14.912245127192248,4.583677444853524
2023-04-30,92758.13016818653,X1,Electric,White,Giza,BMW Alex,7,13.95757326068399,4.908773085688758
2023-10-31,47616.82236338247,5 Series,Petrol,Grey,Cairo,BMW Cairo,12,1.3345094602629326,3.960578665555152
2023-10-31,70795.27431825464,X3,Hybrid,Red,Cairo,BMW Alex,2,5.448278222122466,4.01002237278555
2023-11-30,22940.801864888253,5 Series,Electric,Grey,Giza,BMW Aswan,3,8.71144486544457,4.317256372655094
2023-08-31,56430.34030461954,X1,Hybrid,Black,Alexandria,BMW Cairo,1,13.134207108406871,4.629144981873251
2023-08-31,50181.65673384084,X1,Diesel,Grey,Alexandria,BMW Cairo,14,3.374606101600234,3.0155448797107907
2023-03-31,28766.509275920333,X5,Electric,Grey,Luxor,BMW Alex,11,7.311541610282482,3.801857139225161
2023-03-31,30031.979216421947,3 Series,Hybrid,White,Aswan,BMW Luxor,12,12.255474126097226,4.410705963406114
2023-10-31,83114.80752053487,3 Series,Electric,Black,Alexandria,BMW Alex,4,7.460149186850659,3.39577318076065
2023-06-30,33869.879642763946,X5,Petrol,Red,Giza,BMW Aswan,8,13.321629897993349,3.925337945058555
2023-10-31,97952.52816577638,X5,Petrol,Grey,Luxor,BMW Cairo,10,4.176854793019145,3.419240928680234
2023-05-31,62738.13782492435,5 Series,Electric,Grey,Luxor,BMW Alex,3,2.7642893973920106,3.0753034539959696
2023-01-31,34899.39836375248,5 Series,Hybrid,Red,Giza,BMW Luxor,2,9.948662507706153,3.836108187536687
2023-01-31,49349.13820619849,3 Series,Electric,Black,Alexandria,BMW Aswan,6,6.827425890821134,3.1741346191631368
2023-05-31,27952.759776146864,X1,Petrol,Red,Alexandria,BMW Giza,6,2.7077682830333187,3.442963323218623
2023-10-31,36234.24689520722,X3,Petrol,Red,Giza,BMW Giza,11,11.671031033733112,3.0458376287185556
2023-06-30,20803.442173667285,X5,Diesel,Grey,Giza,BMW Aswan,11,2.230215794483883,4.33850775750311
2023-05-31,71476.33867384601,3 Series,Diesel,White,Luxor,BMW Alex,12,11.066808944845143,4.796634108461771
2023-06-30,31146.887936607294,3 Series,Diesel,Grey,Cairo,BMW Luxor,14,7.56927736408271,4.558008373851294
2023-10-31,50454.09297606992,3 Series,Petrol,Grey,Cairo,BMW Aswan,7,0.27129989575639835,3.3127741509573765
2023-07-31,68803.9327291956,3 Series,Diesel,Blue,Alexandria,BMW Alex,9,4.697354795569676,4.845384301400886
2023-03-31,93603.05562138723,5 Series,Petrol,Grey,Giza,BMW Giza,11,12.060231601549367,3.397525558050293
2023-10-31,32053.3061657469,X1,Diesel,Black,Aswan,BMW Cairo,2,0.4113966490408705,4.0394801427197375
2023-08-31,95400.50889722697,5 Series,Petrol,Blue,Alexandria,BMW Luxor,1,5.588055822309532,3.9873935581307953
2023-09-30,48049.785153111654,X5,Electric,Grey,Aswan,BMW Luxor,12,12.383838353536596,4.2580164014682556
2023-07-31,32198.813065145718,X5,Petrol,Blue,Cairo,BMW Cairo,13,14.229707970493813,4.054003872549847
2023-05-31,22128.418860186524,X1,Petrol,Black,Cairo,BMW Aswan,13,14.811512837052959,3.808590109466306
2023-09-30,34691.1803986687,X1,Diesel,Grey,Luxor,BMW Giza,1,6.59128895389614,4.741641770734302
2023-09-30,78087.38998031954,X3,Hybrid,Red,Cairo,BMW Alex,9,10.461219228932784,4.1666988770418705
2023-09-30,98741.95464340741,3 Series,Electric,Grey,Cairo,BMW Cairo,4,6.079125021577163,4.255557883507263
2023-12-31,84965.90955972725,X3,Electric,Red,Giza,BMW Aswan,3,8.956257927575153,4.465719606730193
2023-03-31,42053.701623895795,5 Series,Hybrid,Red,Alexandria,BMW Luxor,6,2.0760106802096896,4.4378037558928
2023-11-30,35763.47794416061,X1,Electric,Blue,Luxor,BMW Aswan,1,7.3979829035192015,3.991555302120882
2023-03-31,59450.11365140975,3 Series,Diesel,Red,Alexandria,BMW Luxor,2,5.711552176633088,4.084237544422596
2023-03-31,70360.2078390377,X1,Petrol,Red,Luxor,BMW Alex,11,12.651039492960377,4.587475906419464
2023-11-30,62093.41929934992,5 Series,Petrol,White,Alexandria,BMW Cairo,11,12.557879706282499,4.998111076117278
2023-03-31,67757.01572101936,5 Series,Hybrid,Blue,Alexandria,BMW Luxor,11,2.829681739232328,4.0221903439803155
2023-04-30,77937.13360988634,5 Series,Diesel,Grey,Giza,BMW Cairo,2,5.7521517132097095,3.9362642667606376
2023-05-31,26996.805639866874,3 Series,Electric,Blue,Cairo,BMW Luxor,8,12.34022143357381,4.930917921765424
2023-03-31,92954.72949507255,X1,Petrol,Black,Luxor,BMW Luxor,7,9.342400338751975,3.239799604048735
2023-03-31,25710.450753247933,3 Series,Diesel,White,Cairo,BMW Giza,3,10.72911122693161,4.1288529170529085
